2054	83.7057513404
2053	83.5069804394
2052	83.2722535736
2051	83.0768397508
2050	82.9745944202
2049	82.827779846
2048	82.7838311776
2047	82.7257139632
2046	82.7362338222
2045	82.7640924096
2044	82.90719101
2043	82.9486573776
2042	83.1029038994
2041	83.2791845746
2040	83.4802433738
2039	83.7066635146
2038	83.889404144
2037	84.193695222
2036	84.4157489042
2035	84.7449153124
2034	85.0488250724
2033	85.3887506066
2032	85.6684056116
2031	86.03264572
2030	86.369303895
2029	86.7905845604
2028	87.1756101944
2027	87.5504225134
2026	88.044497373
2025	88.4371194476
2024	88.8770024142
2023	89.26358322
2022	89.746854099
2021	90.1720750406
2020	90.609161685
2019	91.0121989448
2018	91.3649322558
2017	91.6838330072
2016	91.9447361728
2015	92.1526885958
2014	92.3088417076
2013	92.3821368386
2012	92.3548240622
2011	92.2214303626
2010	92.1054949906
2009	91.7805155932
2008	91.473084262
2007	90.9578575136
2006	90.3701730344
2005	89.5236714176
2004	88.5457724004
2003	87.0998178078
2002	85.23362183
2001	83.000897826
2000	79.922905888
1999	76.2058413676
1998	71.7377166758
1997	66.2492546058
1996	59.9948310822
1995	53.5782954392
1994	46.9590934736
1993	40.498497011
1992	34.4305039246
1991	28.9830577456
1990	23.8319510618
1989	19.6322100814
1988	16.1411488686
1987	13.2498929808
1986	10.8215803906
1985	8.927709007
1984	7.2698224642
1983	6.0083992002
1982	4.9746853541
1981	4.1066911887
1980	3.4232253119
1979	2.8773777726
1978	2.4885994815
1977	2.0793015622
1976	1.7263913818
1975	1.5237089392
1974	1.3297680525
1973	1.1612019275
1972	0.9855650809
1971	0.8456138635
1970	0.7649843312
1969	0.6840536821
1968	0.6105187047
1967	0.5111989081
1966	0.4959593654
1965	0.4649337429
1964	0.4035655743
1963	0.3550449836
1962	0.3042756265
1961	0.2913321352
1960	0.2549011028
1959	0.2635366976
1958	0.221186254
1957	0.1782169586
1956	0.178568646
1955	0.2055285797
1954	0.1606706458
1953	0.183297624
1952	0.1509213427
1951	0.1276437509
1950	0.1172613506
